"","id_pers","year","age","age2","female","lgg_educ","lgg_partner","lgg_children","lgg_ocstat_Unskilled_manual","lgg_ocstat_Skilled_manual","lgg_ocstat_Lower_service","lgg_ocstat_Routine_non_manual","lgg_ocstat_Salariat","lgg_ocstat_Unemployed","lgg_wexp_lg","lgg_duasset","lgg_mnet_intra","lgg_mnet_usa","lgg_mnet_spain","lgg_mnet_international_commun","commun_1","commun_2","commun_3","commun_4","commun_5","commun_6","commun_7","commun_8","commun_9","commun_10","commun_11","commun_12","commun_13","commun_14","event_international","event_intra","event_spain","event_usa","abyr1","surveyyr","weight"
"65236","9_2009_1_7_91_1",2017,64,4096,0,3,1,2,0,0,1,0,0,0,3.85014760171006,1,0,0,1,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65237","9_2009_1_7_92_1",1968,18,324,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65238","9_2009_1_7_92_1",1969,19,361,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65239","9_2009_1_7_92_1",1970,20,400,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65240","9_2009_1_7_92_1",1971,21,441,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65241","9_2009_1_7_92_1",1972,22,484,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65242","9_2009_1_7_92_1",1973,23,529,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65243","9_2009_1_7_92_1",1974,24,576,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65244","9_2009_1_7_92_1",1975,25,625,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65245","9_2009_1_7_92_1",1976,26,676,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65246","9_2009_1_7_92_1",1977,27,729,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65247","9_2009_1_7_92_1",1978,28,784,1,11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65248","9_2009_1_7_92_1",1979,29,841,1,11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65249","9_2009_1_7_92_1",1980,30,900,1,11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65250","9_2009_1_7_92_1",1981,31,961,1,11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65251","9_2009_1_7_92_1",1982,32,1024,1,11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65252","9_2009_1_7_92_1",1983,33,1089,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65253","9_2009_1_7_92_1",1984,34,1156,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65254","9_2009_1_7_92_1",1985,35,1225,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65255","9_2009_1_7_92_1",1986,36,1296,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65256","9_2009_1_7_92_1",1987,37,1369,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65257","9_2009_1_7_92_1",1988,38,1444,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65258","9_2009_1_7_92_1",1989,39,1521,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65259","9_2009_1_7_92_1",1990,40,1600,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0.492610837438424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65260","9_2009_1_7_92_1",1991,41,1681,1,11,0,1,0,0,0,0,0,1,0,1,0,0,0,0.492610837438424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65261","9_2009_1_7_92_1",1992,42,1764,1,11,0,1,0,0,0,0,0,1,0,1,0,0,0,0.492610837438424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65262","9_2009_1_7_92_1",1993,43,1849,1,11,0,1,0,0,0,0,0,1,0,1,0,0,0,0.985221674876847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65263","9_2009_1_7_92_1",1994,44,1936,1,11,0,1,0,0,0,0,0,1,0,1,0,0,0,1.97044334975369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65264","9_2009_1_7_92_1",1995,45,2025,1,11,0,1,0,0,0,0,0,1,0,1,0,0,0,2.46305418719212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65265","9_2009_1_7_92_1",1996,46,2116,1,11,0,1,0,0,0,0,0,1,0,1,0,0,0,2.46305418719212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65266","9_2009_1_7_92_1",1997,47,2209,1,11,0,1,0,0,0,0,0,1,0,1,0,0,0,2.46305418719212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65267","9_2009_1_7_92_1",1998,48,2304,1,11,0,1,0,0,0,0,0,1,0,1,0,0,0,2.95566502463054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65268","9_2009_1_7_92_1",1999,49,2401,1,11,0,1,0,0,0,0,0,1,0,1,0,0,0,4.43349753694581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65269","9_2009_1_7_92_1",2000,50,2500,1,11,0,1,0,0,0,0,0,1,0,1,0,0,0,6.89655172413793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65270","9_2009_1_7_92_1",2001,51,2601,1,11,0,1,0,0,0,0,0,1,0,1,1,0,0,9.35960591133005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65271","9_2009_1_7_92_1",2002,52,2704,1,11,0,1,0,0,0,0,0,1,0,1,1,0,0,12.807881773399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65272","9_2009_1_7_92_1",2003,53,2809,1,11,0,1,0,0,0,0,0,1,0,1,1,0,0,15.7635467980296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65273","9_2009_1_7_92_1",2004,54,2916,1,11,0,1,0,0,0,0,0,1,0,1,1,0,0,16.7487684729064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65274","9_2009_1_7_92_1",2005,55,3025,1,11,0,1,0,0,0,0,0,1,0,1,1,0,0,16.7487684729064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65275","9_2009_1_7_92_1",2006,56,3136,1,11,0,1,0,0,0,0,0,1,0,1,1,0,0,17.2413793103448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65276","9_2009_1_7_92_1",2007,57,3249,1,11,0,1,0,0,0,0,0,1,0,1,1,0,0,18.2266009852217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65277","9_2009_1_7_92_1",2008,58,3364,1,11,0,1,0,0,0,0,0,1,0,1,1,0,0,19.2118226600985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65278","9_2009_1_7_92_1",2009,59,3481,1,11,0,1,0,0,0,0,0,1,0,1,1,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65279","9_2009_1_7_92_1",2010,60,3600,1,11,0,1,0,0,0,0,0,1,0,1,1,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65280","9_2009_1_7_92_1",2011,61,3721,1,11,0,1,0,0,0,0,0,1,0,1,1,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65281","9_2009_1_7_92_1",2012,62,3844,1,11,0,1,0,0,0,0,0,1,0,1,1,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65282","9_2009_1_7_92_1",2013,63,3969,1,11,0,1,0,0,0,0,0,1,0,1,1,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65283","9_2009_1_7_92_1",2014,64,4096,1,11,0,1,0,0,0,0,0,1,0,1,1,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65284","9_2009_1_7_93_1",1978,18,324,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65285","9_2009_1_7_93_1",1979,19,361,0,2,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65286","9_2009_1_7_93_1",1980,20,400,0,2,0,0,0,0,1,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65287","9_2009_1_7_93_1",1981,21,441,0,2,0,0,0,0,1,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65288","9_2009_1_7_93_1",1982,22,484,0,2,0,0,0,0,1,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65289","9_2009_1_7_93_1",1983,23,529,0,2,0,0,0,0,1,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65290","9_2009_1_7_93_1",1984,24,576,0,2,0,0,0,0,1,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65291","9_2009_1_7_93_1",1985,25,625,0,2,0,0,0,0,1,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65292","9_2009_1_7_93_1",1986,26,676,0,2,0,0,0,0,1,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65293","9_2009_1_7_93_1",1987,27,729,0,2,0,0,0,0,1,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65294","9_2009_1_7_93_1",1988,28,784,0,2,0,0,0,0,1,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65295","9_2009_1_7_93_1",1989,29,841,0,2,0,0,0,0,1,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65296","9_2009_1_7_93_1",1990,30,900,0,2,0,0,0,0,1,0,0,0,2.56494935746154,0,0,0,0,0.492610837438424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65297","9_2009_1_7_93_1",1991,31,961,0,2,0,0,0,0,1,0,0,0,2.63905732961526,0,0,0,0,0.492610837438424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65298","9_2009_1_7_93_1",1992,32,1024,0,2,0,0,0,0,1,0,0,0,2.70805020110221,0,0,0,0,0.492610837438424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65299","9_2009_1_7_93_1",1993,33,1089,0,2,0,0,0,0,1,0,0,0,2.77258872223978,0,0,0,0,0.985221674876847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65300","9_2009_1_7_93_1",1994,34,1156,0,2,1,0,0,0,1,0,0,0,2.83321334405622,0,0,0,0,1.97044334975369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65301","9_2009_1_7_93_1",1995,35,1225,0,2,1,0,0,0,1,0,0,0,2.89037175789616,0,0,0,0,2.46305418719212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65302","9_2009_1_7_93_1",1996,36,1296,0,2,1,1,0,0,1,0,0,0,2.94443897916644,0,0,0,0,2.46305418719212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65303","9_2009_1_7_93_1",1997,37,1369,0,2,1,1,0,0,1,0,0,0,2.99573227355399,0,0,0,0,2.46305418719212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65304","9_2009_1_7_93_1",1998,38,1444,0,2,1,1,0,0,1,0,0,0,3.04452243772342,0,0,0,0,2.95566502463054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65305","9_2009_1_7_93_1",1999,39,1521,0,2,1,1,0,0,1,0,0,0,3.09104245335832,0,0,0,0,4.43349753694581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65306","9_2009_1_7_93_1",2000,40,1600,0,2,1,1,0,0,1,0,0,0,3.13549421592915,0,0,0,0,6.89655172413793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65307","9_2009_1_7_93_1",2001,41,1681,0,2,1,1,0,0,1,0,0,0,3.17805383034795,0,0,0,0,9.35960591133005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65308","9_2009_1_7_93_1",2002,42,1764,0,2,1,1,0,0,1,0,0,0,3.2188758248682,0,0,0,0,12.807881773399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65309","9_2009_1_7_93_1",2003,43,1849,0,2,1,1,0,0,1,0,0,0,3.25809653802148,0,0,0,0,15.7635467980296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65310","9_2009_1_7_93_1",2004,44,1936,0,2,1,1,0,0,1,0,0,0,3.29583686600433,0,0,0,0,16.7487684729064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65311","9_2009_1_7_93_1",2005,45,2025,0,2,1,1,0,0,1,0,0,0,3.3322045101752,0,0,0,0,16.7487684729064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65312","9_2009_1_7_93_1",2006,46,2116,0,2,1,1,0,0,1,0,0,0,3.36729582998647,0,0,0,0,17.2413793103448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65313","9_2009_1_7_93_1",2007,47,2209,0,2,1,1,0,0,1,0,0,0,3.40119738166216,0,0,0,0,18.2266009852217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65314","9_2009_1_7_93_1",2008,48,2304,0,2,1,1,0,0,1,0,0,0,3.43398720448515,1,0,0,0,19.2118226600985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65315","9_2009_1_7_93_1",2009,49,2401,0,2,1,1,0,0,1,0,0,0,3.46573590279973,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65316","9_2009_1_7_93_1",2010,50,2500,0,2,1,1,0,0,1,0,0,0,3.49650756146648,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65317","9_2009_1_7_93_1",2011,51,2601,0,2,1,1,0,0,1,0,0,0,3.52636052461616,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65318","9_2009_1_7_93_1",2012,52,2704,0,2,1,1,0,0,1,0,0,0,3.55534806148941,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65319","9_2009_1_7_93_1",2013,53,2809,0,2,1,1,0,0,1,0,0,0,3.58351893845611,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65320","9_2009_1_7_93_1",2014,54,2916,0,2,1,1,0,0,1,0,0,0,3.61091791264422,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65321","9_2009_1_7_93_1",2015,55,3025,0,2,1,1,0,0,1,0,0,0,3.63758615972639,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65322","9_2009_1_7_93_1",2016,56,3136,0,2,1,1,0,0,1,0,0,0,3.66356164612965,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65323","9_2009_1_7_93_1",2017,57,3249,0,2,1,1,0,0,1,0,0,0,3.68887945411394,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65324","9_2009_1_7_93_1",2018,58,3364,0,2,1,1,0,0,1,0,0,0,3.71357206670431,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65325","9_2009_1_7_93_1",2019,59,3481,0,2,1,1,0,0,1,0,0,0,3.73766961828337,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65326","9_2009_1_7_93_1",2020,60,3600,0,2,1,1,0,0,1,0,0,0,3.76120011569356,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65327","9_2009_1_7_93_1",2021,61,3721,0,2,1,1,0,0,1,0,0,0,3.78418963391826,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65328","9_2009_1_7_93_1",2022,62,3844,0,2,1,1,0,0,1,0,0,0,3.80666248977032,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65329","9_2009_1_7_93_1",2023,63,3969,0,2,1,1,0,0,1,0,0,0,3.8286413964891,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65330","9_2009_1_7_93_1",2024,64,4096,0,2,1,1,0,0,1,0,0,0,3.85014760171006,1,0,0,0,22.1674876847291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6.4373
"65331","9_2009_1_7_94_1",1975,18,324,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65332","9_2009_1_7_94_1",1976,19,361,0,3,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65333","9_2009_1_7_94_1",1977,20,400,0,3,0,0,0,0,1,0,0,0,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65334","9_2009_1_7_94_1",1978,21,441,0,3,1,0,0,0,1,0,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65335","9_2009_1_7_94_1",1979,22,484,0,3,1,1,0,0,1,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65336","9_2009_1_7_94_1",1980,23,529,0,3,1,1,0,0,1,0,0,0,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65337","9_2009_1_7_94_1",1981,24,576,0,3,1,1,0,0,1,0,0,0,1.94591014905531,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65338","9_2009_1_7_94_1",1982,25,625,0,3,1,1,0,0,1,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65339","9_2009_1_7_94_1",1983,26,676,0,3,1,1,0,0,1,0,0,0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65340","9_2009_1_7_94_1",1984,27,729,0,3,1,1,0,0,1,0,0,0,2.30258509299405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65341","9_2009_1_7_94_1",1985,28,784,0,3,1,2,0,0,1,0,0,0,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65342","9_2009_1_7_94_1",1986,29,841,0,3,1,2,0,0,1,0,0,0,2.484906649788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65343","9_2009_1_7_94_1",1987,30,900,0,3,1,2,0,0,1,0,0,0,2.56494935746154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65344","9_2009_1_7_94_1",1988,31,961,0,3,1,2,0,0,1,0,0,0,2.63905732961526,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65345","9_2009_1_7_94_1",1989,32,1024,0,3,1,2,0,0,1,0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65346","9_2009_1_7_94_1",1990,33,1089,0,3,1,2,0,0,1,0,0,0,2.77258872223978,0,0,0,0,0.492610837438424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65347","9_2009_1_7_94_1",1991,34,1156,0,3,1,3,0,0,1,0,0,0,2.83321334405622,0,0,0,0,0.492610837438424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65348","9_2009_1_7_94_1",1992,35,1225,0,3,1,3,0,0,1,0,0,0,2.89037175789616,0,0,0,0,0.492610837438424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65349","9_2009_1_7_94_1",1993,36,1296,0,3,1,3,0,0,1,0,0,0,2.94443897916644,0,0,0,0,0.985221674876847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65350","9_2009_1_7_94_1",1994,37,1369,0,3,1,3,0,0,1,0,0,0,2.99573227355399,0,0,0,0,1.97044334975369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65351","9_2009_1_7_94_1",1995,38,1444,0,3,1,3,0,0,1,0,0,0,3.04452243772342,0,0,0,0,2.46305418719212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65352","9_2009_1_7_94_1",1996,39,1521,0,3,1,3,0,0,1,0,0,0,3.09104245335832,0,0,0,0,2.46305418719212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65353","9_2009_1_7_94_1",1997,40,1600,0,3,1,3,0,0,1,0,0,0,3.13549421592915,0,0,0,0,2.46305418719212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65354","9_2009_1_7_94_1",1998,41,1681,0,3,1,3,0,0,1,0,0,0,3.17805383034795,0,0,0,0,2.95566502463054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65355","9_2009_1_7_94_1",1999,42,1764,0,3,1,4,0,0,1,0,0,0,3.2188758248682,0,0,0,0,4.43349753694581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65356","9_2009_1_7_94_1",2000,43,1849,0,3,1,4,0,0,1,0,0,0,3.25809653802148,0,0,0,0,6.89655172413793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65357","9_2009_1_7_94_1",2001,44,1936,0,3,1,4,0,0,1,0,0,0,3.29583686600433,0,0,0,0,9.35960591133005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
"65358","9_2009_1_7_94_1",2002,45,2025,0,3,1,4,0,0,1,0,0,0,3.3322045101752,0,0,0,0,12.807881773399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,2009,6.4373
